78,7.44,5891.962,-7.0,0.07
79,9.0,1024.0357,-9.0,0.06
80,9.2,7.623,-6.0,0.05
81,8.6,0.106,-4.0,0.08
82,10.48,235537.5567,-6.0,0.06
83,6.04,472833.8455,-2.0,0.08
84,8.84,880.1983,-4.0,0.06
85,6.52,187006.1181,-11.0,0.09
86,9.24,3.3186,-3.0,0.15
87,8.48,5367.7046,-5.0,0.11
88,9.36,4855.1013,-3.0,0.06
89,7.84,1.1516,-1.0,0.07
90,7.36,2.5095,0.0,0.07
91,7.28,360889.7838,-4.0,0.06
92,8.44,2738.493,-3.0,0.07
93,9.44,4.2697,-9.0,0.06
94,10.48,2.6647,-7.0,0.05
95,8.52,5.122,-6.0,0.06
96,9.24,32242.4013,-9.0,0.07
97,8.08,0.4257,0.0,0.07
98,8.4,4.9464,-2.0,0.08
99,9.84,719870.8055,-6.0,0.07
100,8.8,142728.3738,1.0,0.05
101,8.16,0.0936,5.0,0.06
102,7.32,422.6564,3.0,0.07
103,10.28,151659.9089,-7.0,0.06
104,13.88,2692.7429,-10.0,0.05
105,8.12,450519.459,-4.0,0.1
106,7.72,717762.5192,-4.0,0.06
107,10.64,560.4295,-10.0,0.06
108,5.52,65946.7987,-8.0,0.07
109,6.6,624.1024,-5.0,0.08
110,11.16,360315.7156,-7.0,0.06
111,10.64,239033.4208,-11.0,0.05
112,6.76,5480.7195,0.0,0.05
113,10.92,430490.6581,-5.0,0.05
114,7.4,356819.9461,2.0,0.06
115,7.96,892085.0156,-4.0,0.05
116,4.48,1.2911,-2.0,0.09
117,6.4,33919.4451,-10.0,0.05
118,6.88,101476.856,-6.0,0.04
119,8.32,521781.6814,-6.0,0.05
120,9.6,357976.6076,-9.0,0.07
121,8.24,71037.3774,-1.0,0.07
122,7.4,1.1212,-5.0,0.07
123,8.48,127251.652,-2.0,0.05
124,6.08,387277.5682,1.0,0.1
125,6.68,33901.0524,7.0,0.08
126,8.04,66979.6912,1.0,0.07
127,10.44,2684.0282,-1.0,0.08
128,7.36,2433.5514,-2.0,0.05
129,7.76,21.992,-2.0,0.08
130,8.76,0.9312,-7.0,0.07
131,8.36,0.215,-6.0,0.08
132,6.6,410513.6248,-2.0,0.05
133,8.16,360715.5829,3.0,0.06
134,7.0,1461.0932,7.0,0.06
135,7.24,615077.1416,3.0,0.06
136,6.92,1312.5666,-3.0,0.08
137,8.96,118951.063,-10.0,0.05
138,6.72,356820.0379,2.0,0.09
139,6.64,0.0559,8.0,0.09
140,10.4,1.3427,-4.0,0.06
141,7.0,71386.9636,-7.0,0.07
142,11.16,7.8424,-8.0,0.05
143,11.4,359533.9748,-9.0,0.06
144,8.44,34259.0494,-2.0,0.07
145,8.2,9.5434,-1.0,0.07
146,9.56,428132.3468,-7.0,0.07
147,9.68,3061.5532,-2.0,0.05
148,6.84,0.3506,-3.0,0.09
149,9.48,28928.0114,2.0,0.05
150,6.0,33879.4646,7.0,0.07
151,8.48,114737.7233,0.0,0.07
152,6.56,357959.3854,3.0,0.09
153,10.48,37.3524,-9.0,0.05
154,10.76,10.6799,-8.0,0.06
155,9.0,1285.6088,-1.0,0.05
156,9.28,0.2554,-10.0,0.06
157,8.68,1079103.8549,-4.0,0.06
158,6.88,72.6248,1.0,0.06
159,10.24,1290.6245,-6.0,0.05
160,8.28,13.6669,-2.0,0.05
161,11.04,352336.6406,-7.0,0.06
162,9.4,364328.7543,1.0,0.06
163,10.48,120035.7524,-8.0,0.05
164,7.76,170645.0281,-6.0,0.07
165,5.72,203276.103,6.0,0.07
166,9.44,595088.7444,-1.0,0.06
167,7.56,120015.3623,-5.0,0.05
168,9.76,33918.033,-8.0,0.06
169,7.56,25034.6103,-2.0,0.06
170,12.12,0.0378,-5.0,0.06
171,7.72,380.221,-4.0,0.05
172,10.72,1009.288,-6.0,0.05
173,5.68,149023.322,6.0,0.06
174,5.72,9.5423,6.0,0.1
175,5.44,0.1411,8.0,0.1
176,8.36,0.252,-3.0,0.07
177,7.04,4788.8945,-7.0,0.05
178,8.84,66248.1828,-3.0,0.07
179,9.96,872.3168,-8.0,0.06
180,9.24,354258.1678,-8.0,0.05
181,9.88,2.4899,-3.0,0.05
182,9.6,169400.7244,-6.0,0.05
183,7.72,713639.9981,4.0,0.07
184,9.08,71406.6702,-1.0,0.08
185,6.92,379.841,4.0,0.09
186,6.8,2.4651,6.0,0.06
187,10.56,9.2744,-4.0,0.07
188,6.44,0.2114,7.0,0.1
189,7.8,65955.7677,1.0,0.07
190,14.8,1.3412,-7.0,0.04
191,5.2,8.6924,2.0,0.08
192,8.16,71452.1643,-8.0,0.04
193,8.32,921.1132,1.0,0.08
194,6.72,1773.0252,-7.0,0.05
195,7.92,4864.051,-1.0,0.06
196,6.44,19.7294,2.0,0.09
197,7.28,359704.8218,-12.0,0.06
198,7.28,600948.1086,-7.0,0.05
199,5.96,1.1634,7.0,0.07
200,4.96,277616.1876,1.0,0.06
1,9.12,2.4662,-4.0,0.08
2,10.4,5408.7954,-9.0,0.15
3,7.68,8040.5599,-6.0,0.06
4,10.88,0.211,-6.0,0.07
5,8.84,0.0186,-18.0,0.09
6,11.0,25.05,-10.0,0.06
7,8.2,3.5598,-2.0,0.06
8,7.6,491757.1711,-8.0,0.06
9,7.64,32239.4916,-8.0,0.07
10,8.84,34298.4029,-9.0,0.07
11,9.2,1.4787,-10.0,0.06
12,8.4,1155.4873,-14.0,0.07
13,7.6,866654.2092,-6.0,0.06
14,7.88,437374.745,-6.0,0.05
15,10.92,1.1795,-12.0,0.07
16,7.48,12.2274,-5.0,0.1
17,8.52,408065.1094,-4.0,0.05
18,8.48,12.7078,-7.0,0.06
19,9.84,0.1056,-7.0,0.06
20,5.48,364557.6138,-12.0,0.05
21,8.0,145.5181,-2.0,0.06
22,10.84,118942.9598,-9.0,0.07
23,5.96,292.4678,-9.0,0.06
24,5.88,50.4748,-6.0,0.07
25,7.88,2705.8851,-8.0,0.09
26,8.44,352336.2758,-4.0,0.05
27,8.68,695896.8612,-3.0,0.07
28,10.12,288344.164,-7.0,0.07
29,10.16,0.3933,-4.0,0.08
30,6.52,8.6493,2.0,0.1
31,9.08,1430.8822,-3.0,0.06
32,9.0,189207.0082,-9.0,0.05
33,7.68,169415.3153,-9.0,0.07
34,9.28,240809.8299,-3.0,0.05
35,8.32,770.783,-6.0,0.07
36,6.72,2.2912,-4.0,0.07
37,9.0,356172.1406,-10.0,0.05
38,10.72,5387.5806,-11.0,0.05
39,10.92,3.478,-11.0,0.05
40,6.6,15.2217,1.0,0.08
41,11.48,476272.254,-11.0,0.07
42,10.8,65952.3825,-10.0,0.06
43,9.48,9209.9196,-7.0,0.07
44,9.56,362678.5378,-8.0,0.07
45,9.28,32237.2819,-7.0,0.06
46,7.2,4772.5762,-2.0,0.08
47,6.68,33881.7384,1.0,0.06
48,8.96,66326.6657,-8.0,0.07
49,6.08,2692.7737,-2.0,0.09
50,8.12,19.616,-5.0,0.06
51,10.68,0.3528,-8.0,0.05
52,8.64,3.977,-5.0,0.05
53,6.28,358719.6657,-2.0,0.06
54,9.2,0.6398,-7.0,0.05
55,6.6,1.7101,-6.0,0.06
56,10.76,335726.7094,-9.0,0.07
57,6.12,2.611,-2.0,0.07
58,12.52,340070.1455,-11.0,0.06
59,5.6,387581.3353,-3.0,0.06
60,7.28,1008.7051,-4.0,0.06
61,5.84,0.0285,-7.0,0.11
62,7.2,5409.251,-5.0,0.06
63,9.04,0.032,-6.0,0.07
64,8.2,439892.8121,-4.0,0.05
65,9.0,65949.8824,-9.0,0.05
66,9.2,359702.595,-10.0,0.05
67,6.84,556328.1096,-3.0,0.06
68,6.8,645160.8805,-8.0,0.07
69,9.8,123.2108,-5.0,0.06
70,12.28,2799.3421,-6.0,0.04
71,5.96,0.1284,-4.0,0.13
72,9.16,10.9395,-5.0,0.06
73,10.96,133913.3374,-8.0,0.05
74,5.92,2.6678,-2.0,0.1
75,8.2,0.477,-4.0,0.08
76,5.16,0.3016,4.0,0.08
77,6.56,425651.1683,1.0,0.04
78,10.76,25.6182,-5.0,0.06
79,11.16,715311.9413,-8.0,0.07
80,5.72,153894.3638,-9.0,0.06
81,7.12,35204.5502,-2.0,0.06
82,6.44,476834.582,-3.0,0.05
83,3.92,33879.1982,-9.0,0.11
84,10.08,121648.8269,-7.0,0.06
85,10.48,393603.5006,-6.0,0.05
86,11.68,0.134,0.0,0.07
87,9.4,67960.0273,-8.0,0.06
88,8.84,305993.1431,-7.0,0.05
89,7.68,0.0819,6.0,0.07
90,9.72,32236.7461,-7.0,0.05
91,5.68,0.0278,3.0,0.1
92,6.56,1.1489,-3.0,0.1
93,8.8,361553.7802,-5.0,0.06
94,8.08,1155.1945,-3.0,0.05
95,4.84,36826.678,-3.0,0.08
96,8.2,2703.5676,-2.0,0.05
97,6.64,0.8884,-3.0,0.08
98,5.32,356890.205,-6.0,0.08
99,9.12,43791.266,-8.0,0.06
100,5.04,0.5656,-1.0,0.1
101,8.04,364469.9878,-2.0,0.08
102,12.4,0.3612,-7.0,0.06
103,7.48,10.9647,-4.0,0.08
104,7.28,753568.8747,-1.0,0.08
105,9.56,2694.7241,-1.0,0.07
106,4.76,352336.4142,0.0,0.07
107,5.52,67759.2223,7.0,0.09
108,5.24,153893.7361,5.0,0.11
109,7.76,704674.4852,-7.0,0.06
110,8.96,356820.6451,-4.0,0.06
111,7.24,360194.2727,-9.0,0.07
112,7.0,8.5757,-5.0,0.07
113,10.52,121525.1138,-9.0,0.05
114,7.64,2806.9677,-6.0,0.05
115,7.08,74322.4917,-2.0,0.06
116,8.84,477485.7742,-2.0,0.05
117,8.36,357985.3956,-1.0,0.07
118,9.56,14.158,-8.0,0.07
119,9.36,2.2625,-10.0,0.06
120,8.28,68749.4926,-7.0,0.06
121,8.28,308148.6204,-4.0,0.08
122,3.68,36583.621,2.0,0.06
123,6.76,0.3387,1.0,0.08
124,4.96,118945.708,-4.0,0.05
125,8.64,646.4294,-7.0,0.06
126,7.8,5257.8085,8.0,0.07
127,7.72,713760.9195,-6.0,0.07
128,5.04,816521.3716,7.0,0.1
129,9.12,129.238,-9.0,0.05
130,5.6,120034.7555,-2.0,0.08
131,8.28,906.1292,3.0,0.06
132,7.12,509693.6918,-5.0,0.06
133,5.52,2799.4804,-2.0,0.08
134,6.56,362498.0099,-6.0,0.06
135,5.44,356856.6875,4.0,0.06
136,5.8,0.3026,8.0,0.08
137,6.28,35038.0853,3.0,0.07
138,5.0,476319.42,-2.0,0.05
139,5.8,4.9365,-8.0,0.07
140,5.56,4767.5305,0.0,0.05
141,6.88,246624.3719,1.0,0.07
142,8.28,122415.8329,-1.0,0.06
143,6.76,102141.8832,-5.0,0.06
144,8.64,1.9795,-3.0,0.05
145,3.64,462363.841,-3.0,0.05
146,6.36,359646.285,-8.0,0.05
147,10.2,118544.3263,-7.0,0.05
148,5.4,36058.8204,-2.0,0.07
149,5.84,235394.4845,13.0,0.1
150,9.24,1.7068,-7.0,0.06
151,7.76,0.9388,7.0,0.09
152,4.88,0.1591,10.0,0.12
153,8.28,59169.3313,-4.0,0.05
154,5.92,67111.0844,-3.0,0.05
155,7.28,65947.9556,-1.0,0.05
156,4.12,67758.7415,2.0,0.09
157,5.16,41.6692,0.0,0.08
158,8.96,335729.3931,-3.0,0.09
159,6.56,531974.5767,2.0,0.06
160,7.32,3.1144,2.0,0.07
161,7.24,7.4136,0.0,0.05
162,6.68,99827.285,10.0,0.07
163,7.16,0.9424,4.0,0.11
164,5.6,73590.3847,10.0,0.05
165,10.56,5432.7655,-4.0,0.06
166,9.08,68112.6512,-3.0,0.05
167,5.32,187842.4321,-4.0,0.07
168,7.16,33886.6988,-3.0,0.06
169,9.12,361178.4691,-4.0,0.06
170,8.44,2.7338,2.0,0.06
171,3.08,67758.3566,0.0,0.1
172,9.64,1013.5547,-8.0,0.06
173,9.68,143554.839,-2.0,0.05
174,5.6,0.1074,11.0,0.11
175,7.6,42.2464,-2.0,0.05
176,5.24,169417.4166,0.0,0.07
177,8.16,479745.5343,-1.0,0.06
178,6.24,594431.2284,0.0,0.05
179,5.6,2.6728,8.0,0.1
180,5.2,7.5923,-2.0,0.05
181,8.76,200036.3529,1.0,0.06
182,6.48,36611.4565,-3.0,0.05
183,12.4,111.9,-6.0,0.05
184,7.0,360106.7356,-2.0,0.07
185,8.52,36680.3452,5.0,0.07
186,4.96,38.1626,9.0,0.07
187,7.84,237155.0933,2.0,0.06
188,5.48,33881.1462,5.0,0.06
189,7.84,356828.4783,4.0,0.06
190,12.0,1285.3302,-2.0,0.05
191,7.88,114729.0346,-2.0,0.05
192,4.36,0.0498,5.0,0.09
193,5.96,415.1576,-7.0,0.07
194,8.88,259024.7586,1.0,0.06
195,5.56,475579.9949,1.0,0.07
196,6.2,0.3893,8.0,0.06
197,5.52,0.0194,16.0,0.11
198,7.12,360215.1271,1.0,0.07
199,5.96,0.2395,14.0,0.08
200,8.0,33879.9964,1.0,0.08
1,10.6,0.0,-12.0,7.33
2,10.24,0.0,-15.0,7.65
3,10.8,0.0,-11.0,9.37
4,7.36,0.0,-9.0,12.41
5,8.52,0.0,-6.0,14.41
6,7.08,0.0,-9.0,13.98
7,9.68,0.0,-9.0,12.48
8,9.08,0.0,-11.0,13.11
9,9.4,0.0,-12.0,11.37
10,10.84,0.0,-9.0,12.99
11,7.8,0.0,-8.0,11.99
12,8.72,0.0,-10.0,12.41
13,9.24,0.0,-16.0,11.0
14,8.84,0.0,-6.0,13.89
15,9.08,0.0,-13.0,13.14
16,8.48,0.0,-6.0,15.36
17,8.16,0.0,-2.0,15.67
18,9.32,0.0,-16.0,10.39
19,11.56,0.0,-12.0,9.35
20,12.0,0.0,-14.0,9.15
21,10.52,0.0,-8.0,11.28
22,9.44,0.0,-5.0,10.6
23,9.24,0.0,-4.0,11.96
24,6.96,0.0,-13.0,11.78
25,5.68,0.0,-10.0,11.51
26,10.0,0.0,-5.0,12.5
27,9.68,0.0,-11.0,12.93
28,7.28,0.0,-12.0,13.51
29,10.72,0.0,-3.0,16.79
30,8.2,0.0,-7.0,14.0
31,8.88,0.0,-9.0,13.6
32,6.32,0.0,-4.0,13.39
33,9.36,0.0,-9.0,15.26
34,6.4,0.0,-4.0,12.87
35,5.92,0.0,-2.0,14.33
36,6.2,0.0,-2.0,14.68
37,12.04,0.0,-11.0,14.05
38,9.92,0.0,-11.0,14.48
39,9.36,0.0,-7.0,12.38
40,9.8,0.0,-14.0,11.56
41,8.96,0.0,-7.0,13.24
42,8.68,0.0,-11.0,10.34
43,9.92,0.0,-8.0,14.33
44,7.12,0.0,-10.0,12.15
45,8.76,0.0,-6.0,15.1
46,8.92,0.0,-4.0,19.61
47,6.36,0.0,-5.0,14.8
48,6.48,0.0,-9.0,12.45
49,5.4,0.0,-1.0,12.15
50,9.28,0.0,-1.0,14.01
51,11.28,0.0,-7.0,14.14
52,8.96,0.0,-5.0,14.94
53,7.84,0.0,-9.0,13.99
54,9.32,0.0,-6.0,16.84
55,8.72,0.0,-7.0,14.69
56,8.52,0.0,2.0,19.11
57,6.52,0.0,-5.0,15.78
58,7.12,0.0,0.0,15.1
59,8.64,0.0,-7.0,13.25
60,7.72,0.0,-2.0,17.99
61,7.0,0.0,-11.0,16.91
62,8.84,0.0,-10.0,14.49
63,9.12,0.0,-12.0,13.25
64,8.72,0.0,-1.0,13.53
65,6.8,0.0,-7.0,14.44
66,9.64,0.0,-3.0,13.74
67,7.12,0.0,-5.0,6.72
68,6.12,0.0,-5.0,6.12
69,6.76,0.0,-7.0,8.29
70,7.88,0.0,-10.0,9.83
71,6.76,0.0,-11.0,73.89
72,9.72,0.0,-6.0,9.72
73,10.16,0.0,-11.0,9.71
74,7.96,0.0,-4.0,12.39
75,9.08,0.0,-7.0,13.66
76,9.0,0.0,-7.0,15.48
77,10.04,0.0,-8.0,17.34
78,7.44,0.0,-1.0,17.61
79,8.84,0.0,-3.0,15.04
80,6.92,0.0,-7.0,12.78
81,9.28,0.0,-9.0,15.76
82,7.2,0.0,-5.0,16.18
83,7.08,0.0,-2.0,18.52
84,11.76,0.0,-11.0,24.11
85,7.36,0.0,-9.0,18.78
86,5.56,0.0,13.0,22.69
87,6.2,0.0,5.0,18.14
88,6.24,0.0,5.0,18.02
89,8.6,0.0,-6.0,16.46
90,10.0,0.0,-12.0,19.11
91,7.08,0.0,-7.0,17.13
92,5.36,0.0,2.0,17.38
93,5.92,0.0,0.0,18.84
94,6.76,0.0,4.0,18.37
95,8.84,0.0,-5.0,14.79
96,11.32,0.0,-7.0,14.55
97,10.32,0.0,-10.0,16.71
98,10.44,0.0,-7.0,20.58
99,7.16,0.0,-1.0,16.94
100,7.4,0.0,-7.0,18.75
101,7.0,0.0,-6.0,16.2
102,7.12,0.0,-8.0,13.02
103,6.28,0.0,2.0,15.15
104,9.8,0.0,-6.0,15.48
105,8.0,0.0,-6.0,16.88
106,7.12,0.0,-1.0,15.59
107,7.44,0.0,-14.0,12.21
108,7.88,0.0,-5.0,14.01
109,6.28,0.0,-10.0,14.32
110,8.24,0.0,-5.0,17.7
111,6.96,0.0,3.0,20.06
112,8.8,0.0,0.0,28.23
113,8.92,0.0,-7.0,28.25
114,4.84,0.0,-1.0,25.83
115,9.68,0.0,-11.0,28.31
116,8.36,0.0,-2.0,31.56
117,9.04,0.0,-7.0,27.4
118,9.44,0.0,-9.0,26.49
119,8.48,0.0,-9.0,26.15
120,8.44,0.0,-4.0,30.84
121,6.24,0.0,-2.0,28.85
122,7.36,0.0,-3.0,29.51
123,4.28,0.0,2.0,26.98
124,4.28,0.0,1.0,26.17
125,7.08,0.0,-8.0,27.03
126,9.64,0.0,-1.0,27.12
127,7.48,0.0,-1.0,28.8
128,8.04,0.0,2.0,28.4
129,9.2,0.0,-1.0,37.37
130,6.96,0.0,-11.0,32.69
131,7.04,0.0,-3.0,37.78
132,7.88,0.0,-12.0,34.07
133,6.64,0.0,3.0,34.43
134,7.2,0.0,11.0,42.72
135,7.08,0.0,-4.0,935.3
136,8.4,0.0,-5.0,10.61
137,4.76,0.0,7.0,13.55
138,6.68,0.0,-2.0,915.12
139,7.36,0.0,1.0,11.72
140,6.2,0.0,-1.0,14.3
141,9.08,0.0,-10.0,37.54
142,7.0,0.0,-1.0,15.73
143,8.0,0.0,-7.0,15.14
144,4.36,0.0,5.0,16.07
145,4.64,0.0,-3.0,17.0
146,6.4,0.0,4.0,20.08
147,6.8,0.0,2.0,20.88
148,4.8,0.0,7.0,21.9
149,6.92,0.0,2.0,23.93
150,11.24,0.0,-1.0,26.53
151,7.0,0.0,-8.0,26.66
152,7.68,0.0,-10.0,26.78
153,8.04,0.0,-6.0,27.93
154,9.28,0.0,-2.0,27.49
155,3.4,0.0,1.0,26.45
156,4.84,0.0,0.0,26.67
157,5.28,0.0,11.0,26.8
158,6.16,0.0,2.0,29.27
159,7.28,0.0,-6.0,28.82
160,6.6,0.0,13.0,29.56
161,5.04,0.0,18.0,30.17
162,6.24,0.0,2.0,29.02
163,7.76,0.0,3.0,30.68
164,5.52,0.0,4.0,25.1
165,8.6,0.0,0.0,21.78
166,8.52,0.0,-2.0,474.46
167,4.12,0.0,3.0,8.3
168,6.04,0.0,-1.0,11.22
169,7.24,0.0,-3.0,11.57
170,8.04,0.0,-3.0,13.83
171,4.72,0.0,16.0,11.52
172,5.8,0.0,5.0,11.42
173,4.68,0.0,7.0,14.14
174,6.2,0.0,-1.0,12.43
175,6.0,0.0,-2.0,16.51
176,4.56,0.0,8.0,13.77
177,5.64,0.0,13.0,15.78
178,5.8,0.0,0.0,18.89
179,3.36,0.0,0.0,18.97
180,4.96,0.0,2.0,16.99
181,6.4,0.0,-4.0,15.4
182,7.96,0.0,-7.0,23.36
183,4.24,0.0,2.0,17.52
184,7.4,0.0,0.0,15.98
185,7.56,0.0,4.0,16.5
186,7.64,0.0,-7.0,16.71
187,6.16,0.0,2.0,14.99
188,5.72,0.0,2.0,17.41
189,7.76,0.0,6.0,15.71
190,5.6,0.0,4.0,17.18
191,6.4,0.0,7.0,18.78
192,8.76,0.0,-5.0,18.49
193,6.32,0.0,1.0,20.69
194,5.8,0.0,6.0,21.16
195,6.64,0.0,0.0,22.52
196,4.28,0.0,3.0,18.6
197,5.8,0.0,5.0,21.59
198,7.08,0.0,-3.0,19.56
199,7.0,0.0,-4.0,17.29
200,7.48,0.0,0.0,20.05
